,Date Sampled,Address,x1x2,x2x3,x3x4,x4x5,x5x6,x6x7,x7x8,x8x9,x9x10,x10x11
807,6/23/2021,40XX S Campbell Ave,0.30000000000000004,0.3461538461538461,0.31428571428571417,0.1521739130434783,-0.15094339622641506,0.022222222222222143,0.08695652173913052,0.05999999999999996,0.05660377358490563,
808,10/4/2021,41XX N Bell Ave,-0.03418803418803422,-0.028761061946902634,0.26651480637813213,1.014388489208633,0.5714285714285716,-0.3465909090909091,-0.11304347826086962,0.14705882352941177,1.2051282051282053,-0.49612403100775193
809,12/23/2019,41XX N Harding Ave,0.3593155893536123,0.036363636363636334,0.033738191632928474,0.037859007832898174,0.030188679245282932,0.06837606837606844,0.06514285714285717,-0.06008583690987129,-0.02168949771689492,-0.5670945157526255
810,7/27/2019,41XX N Hermitage ,0.13893653516295018,0.0045180722891566645,0.008995502248875636,0.010401188707280741,0.3338235294117648,0.4332965821389195,0.33846153846153837,0.09770114942528753,0.031413612565444914,0.005076142131979768
811,8/24/2021,41XX N Keeler Ave,0.1555023923444977,0.12836438923395446,-0.04587155963302752,0.1538461538461538,0.05833333333333327,0.8267716535433072,-0.3706896551724138,0.08219178082191789,-0.025316455696202552,-0.2597402597402597
812,7/9/2019,41XX N Kilbourn ,0.6893939393939396,0.20179372197309417,0.03358208955223875,0.07942238267148012,0.10367892976588634,-0.09696969696969694,-0.030201342281879266,-0.02076124567474041,-0.04946996466431103,0.0
813,2/24/2022,41XX N Kilbourn Ave,0.7721518987341771,0.0,-0.07142857142857142,-0.23846153846153845,-0.15151515151515152,-0.2738095238095239,-0.2622950819672131,-0.2666666666666667,-0.12121212121212119,-0.10344827586206891
814,11/28/2018,41XX N Lawndale Ave,-0.5121951219512195,0.18666666666666668,-0.18679775280898878,-0.13644214162348878,-0.05800000000000001,-0.01486199575371556,-0.07543103448275855,-0.4172494172494173,-0.21600000000000003,-0.13775510204081634
815,3/28/2019,41XX N Major ,0.36170212765957444,-0.11354166666666665,-0.02350176263219733,-0.04693140794223833,0.9444444444444445,0.8116883116883116,0.08602150537634416,-0.28052805280528054,-0.08715596330275238,-0.17085427135678385
816,2/16/2019,41XX N Mason ,0.29213483146067426,0.16231884057971002,-0.00997506234413955,0.0,0.05037783375314855,0.2230215827338129,0.9470588235294118,0.5508559919436053,0.11688311688311681,-0.19186046511627902
817,9/8/2021,41XX N Mcvicker Ave,0.10410094637223977,0.23714285714285716,1.0092378752886835,0.43678160919540243,-0.12,-0.0363636363636364,-0.03773584905660381,-0.05686274509803923,-0.013513513513513412,-0.49420442571127504
818,6/8/2019,41XX N Springfield ,0.0,0.029702970297029774,-0.009615384615384581,0.2912621359223301,0.15789473684210523,-0.13636363636363633,0.48120300751879685,0.05583756345177673,-0.13461538461538464,-0.04999999999999992
819,9/15/2021,41XX N St Louis Ave,0.08045977011494265,0.276595744680851,0.0,0.0,0.0,-0.08333333333333333,0.09090909090909091,0.3333333333333333,1.125,-0.6470588235294118
820,4/22/2019,41XX S Berkeley ,-0.01793721973094172,0.07077625570776268,0.07036247334754779,0.3286852589641435,0.6041979010494751,0.009345794392523497,-0.12685185185185194,0.02014846235418871,0.039501039501039586,-0.133
821,5/18/2021,41XX S Berkeley Ave,,,,,,,,,,
822,7/18/2019,41XX S Ellis ,0.3181818181818182,0.07931034482758623,-0.0862619808306709,-0.06293706293706296,-0.048507462686567186,-0.04313725490196084,-0.03688524590163929,-0.05106382978723401,-0.06726457399103139,0.07211538461538461
823,1/4/2019,41XX W Addison ,-0.03407880724174657,0.1797133406835721,0.009345794392523497,0.20370370370370364,0.10000000000000006,0.28671328671328655,0.11956521739130452,0.0970873786407767,0.017699115044247725,-0.1478260869565217
824,12/9/2019,41XX W Nelson St,-0.2587412587412587,-0.3113207547169812,0.05479452054794526,0.05194805194805199,0.0,-0.1111111111111112,0.041666666666666706,-0.02666666666666669,-0.06849315068493142,-0.014705882352941188
825,10/11/2019,41XX W Wellington Ave,-0.09606986899563327,0.16425120772946875,-0.28215767634854777,0.2601156069364163,0.03211009174311919,0.12444444444444436,0.027667984189723435,-0.1307692307692309,0.1548672566371682,0.0
826,8/18/2016,42XX N Avers Ave,,1.6550868486352355,0.018691588785046828,-0.5275229357798165,0.5689320388349514,-0.01113861386138612,-0.0037546933667084166,0.0037688442211055587,-0.5481852315394243,-0.3324099722991689
827,8/19/2017,42XX N Avers Ave,0.8739635157545605,-0.1415929203539824,0.175257731958763,0.03508771929824565,0.1271186440677966,0.06766917293233071,-0.41971830985915487,-0.24271844660194175,-0.09134615384615388,-0.028218694885361578
828,11/22/2021,42XX N Kedvale Ave,0.09386281588447645,0.5165016501650165,0.8933623503808487,0.2758620689655173,-0.0945945945945945,0.0,-0.19402985074626874,-0.11111111111111105,0.173611111111111,-0.3964497041420118
829,12/8/2018,42XX N Mason Ave,-0.35,-0.27307692307692316,0.03174603174603178,-0.019230769230769162,0.6470588235294117,0.15873015873015872,-0.04109589041095888,0.4071428571428571,0.47715736040609147,-0.1340206185567011
830,2/24/2022,42XX N Meade Ave,0.0714285714285715,0.09999999999999994,0.0,0.03030303030303033,0.08823529411764713,1.6756756756756757,0.3131313131313131,0.0,0.07692307692307693,-0.14285714285714285
831,9/23/2019,42XX N Sacramento Ave,0.5391304347826088,0.12994350282485875,0.050000000000000044,0.1285714285714286,-0.10548523206751054,0.26886792452830177,0.19330855018587362,0.028037383177570048,0.5969696969696969,0.15180265654648972
832,10/4/2021,42XX N Sawyer Ave,0.14971751412429385,-0.008599508599508634,-0.11400247831474596,-0.050349650349650395,-0.0044182621502209495,0.3816568047337278,0.734475374732334,0.04938271604938276,0.06470588235294127,0.32596685082872917
833,11/28/2018,42XX S Indiana Ave,0.18648648648648633,0.018223234624145802,0.002237136465324536,-0.01785714285714287,-0.009090909090909097,0.01605504587155949,0.020316027088036086,0.017699115044247805,-0.039130434782608636,-0.1606334841628959
834,12/6/2019,42XX S Prairie Ave,0.02678571428571435,0.008695652173913012,0.09482758620689652,0.16535433070866154,0.19594594594594583,0.07909604519774023,0.005235602094240726,-0.14062499999999997,-0.048484848484848526,0.8853503184713377
835,9/13/2019,42XX S Prairie Ave,0.3895348837209302,-0.05857740585774053,0.1066666666666666,0.040160642570281124,0.196911196911197,0.10967741935483867,-0.07267441860465117,-0.13479623824451403,0.13043478260869557,-0.37820512820512825
836,7/28/2021,42XX W Roscoe St,0.1996927803379416,0.3700384122919334,0.028037383177570162,0.045454545454545456,-0.043478260869565216,0.0727272727272728,0.0423728813559322,0.1300813008130081,0.007194244604316521,
837,9/19/2018,42XX W Wellington Ave,0.5940594059405941,-0.05175983436853002,-0.055676855895196484,-0.03352601156069375,-0.04066985645933013,0.13965087281795524,0.6849015317286652,0.11038961038961045,0.12280701754385952,-0.7494791666666667
838,11/24/2021,43XX N Avers Ave,0.48153846153846164,-0.04672897196261693,0.17647058823529424,0.33333333333333326,-0.09722222222222224,-0.053846153846153794,-0.06504065040650411,0.0347826086956522,0.34453781512605036,-0.6368750000000001
839,3/9/2020,43XX N Bernard St,-0.008517887563884127,0.06013745704467348,0.0388978930307942,0.06864274570982831,1.1605839416058397,0.17567567567567552,-0.160919540229885,-0.30136986301369867,-0.3794117647058823,-0.631911532385466
840,1/20/2017,43XX N Harding Ave,0.5924528301886792,0.07819905213270144,-0.13406593406593403,0.48477157360406087,0.35042735042735057,0.9936708860759492,0.18095238095238103,-0.4274193548387097,0.018779342723004626,-0.49769585253456217
841,3/16/2022,43XX N Lowell Ave,0.06451612903225798,0.12121212121212133,0.02702702702702693,0.0,0.052631578947368474,0.0,0.02499999999999991,-0.02439024390243894,0.0,0.10000000000000009
842,11/9/2019,43XX N Ridgeway Ave,2.117845117845117,0.2095032397408207,0.02678571428571435,0.017391304347826025,-0.06837606837606829,-0.055045871559632996,-0.06310679611650488,-0.1367875647668394,-0.1620648259303721,-0.5916905444126075
843,10/3/2019,43XX S Berkeley Ave,,,,,,,,,,
844,3/4/2020,43XX S Forrestville Ave,0.1553956834532373,-0.09713574097135734,-0.06344827586206896,0.10456553755522827,0.022666666666666658,0.002607561929595888,0.0039011703511052484,-0.005181347150259072,0.5104166666666666,0.8017241379310344
845,7/27/2021,44XX N Bernard St,-0.1366906474820144,0.08333333333333333,0.4384615384615384,0.037433155080213866,0.2989690721649485,0.05158730158730162,0.0867924528301887,-0.01041666666666669,-0.11578947368421055,
846,8/9/2019,44XX N Cicero ,0.3782894736842106,1.577565632458234,-0.06481481481481491,-0.15742574257425743,-0.1938895417156286,0.055393586005830886,-0.005524861878453044,0.5416666666666666,0.1711711711711712,-0.6584615384615383
847,10/7/2017,44XX N Damen Ave,1.5994318181818183,0.6229508196721311,-0.16161616161616166,-0.08835341365461845,-0.06607929515418502,-0.05188679245283009,0.04975124378109452,-0.028436018957346036,-0.029268292682926897,-0.5155778894472361
848,7/27/2021,44XX N Drake Ave,0.9867549668874172,0.011111111111111072,-0.054945054945054944,0.023255813953488497,0.6761363636363635,0.1491525423728813,-0.005899705014749137,-0.26409495548961426,-0.5080645161290323,
849,10/20/2021,44XX N Francisco Ave,1.0941176470588236,0.014044943820224668,-0.1662049861495845,-0.03986710963455139,-0.03806228373702433,0.07913669064748209,0.040000000000000036,0.49358974358974356,0.8390557939914163,0.21353558926487748
850,5/31/2019,44XX N Lacrosse ,0.13402061855670105,-0.12597402597402593,-0.12332838038632987,0.6288135593220338,0.6857440166493236,-0.05555555555555547,0.019607843137254832,-0.019230769230769162,-0.05228758169934645,-0.04827586206896547
851,2/24/2022,44XX N Marmora Ave,0.32258064516129015,0.39024390243902457,-0.0175438596491229,0.0714285714285715,0.09999999999999994,0.06060606060606066,-0.07142857142857142,-0.12307692307692306,-0.22807017543859645,-0.6363636363636364
852,8/9/2021,44XX N Mason Ave,0.2729083665338646,0.45696400625978106,0.1278195488721804,0.40952380952380957,0.1486486486486486,-0.17647058823529413,0.07142857142857142,0.15333333333333338,-0.023121387283237118,-0.6857988165680474
853,12/6/2018,44XX N Mcvicker ,0.11504424778761073,-0.21031746031746032,-0.21105527638190952,0.07643312101910821,-0.14792899408284024,-0.055555555555555455,0.051470588235294,0.13986013986013984,-0.09202453987730057,-0.3108108108108108
854,2/23/2019,44XX N Menard ,0.035256410256410214,-0.009287925696594366,0.2124999999999999,0.05412371134020618,0.012224938875305581,0.18357487922705332,0.31632653061224486,0.1953488372093023,0.151750972762646,0.08333333333333315
855,4/7/2018,44XX N Menard Ave,0.3672922252010723,0.0607843137254903,-0.14417744916820707,0.11015118790496756,0.04085603112840466,0.1364485981308412,0.15789473684210525,0.46306818181818193,0.3980582524271844,0.3819444444444443
856,11/30/2016,44XX N Monticello Ave,0.24242424242424243,0.12717770034843198,0.017001545595054145,-0.0471124620060791,0.8022328548644341,1.0176991150442478,0.0964912280701754,-0.17599999999999993,-0.21844660194174756,-0.13664596273291932
857,8/26/2019,44XX N Mozart St,0.10852713178294576,0.12587412587412591,0.11801242236024835,0.06111111111111119,-0.010471204188481823,-0.037037037037037,-0.0219780219780219,0.2752808988764044,0.9295154185022025,-0.7671232876712328
858,10/21/2019,44XX N Richmond ,0.06004140786749483,0.19335937500000003,-0.0965630114566286,0.03260869565217402,0.007017543859649129,0.12717770034843198,0.7465224111282845,0.30973451327433627,0.11486486486486482,
859,7/30/2018,44XX N Sawyer Ave,-0.2700729927007299,-0.354,-0.23839009287925697,0.030487804878048853,-0.07297830374753453,-0.10638297872340426,0.011904761904761862,-0.06352941176470589,1.6633165829145726,-0.7075471698113208
860,1/7/2020,44XX S Drake Ave,0.07866868381240538,0.10238429172510526,0.03562340966921122,-0.047911547911547975,0.023225806451612867,-0.16519546027742746,0.47280966767371596,0.6410256410256411,0.09375,-0.3028571428571429
